customerid,recency,frequency,monetary,avg_order_value,monetary_per_day,is_high_value,cluster
16698,226.0,2,3996.0,1998.0,17.60352422907489,1,0
16699,379.0,7,994.6,142.0857142857143,2.617368421052632,0,1
16700,8.0,25,13907.319999999949,556.2927999999979,1545.2577777777722,1,0
16701,8.0,26,15315.029999999993,589.0396153846151,1701.6699999999992,1,0
16702,414.0,4,1110.8299999999997,277.7074999999999,2.676698795180722,0,1
16704,617.0,2,664.1600000000001,332.08000000000004,1.0746925566343044,0,1
16705,0.0,42,57550.041000000085,1370.2390714285734,57550.041000000085,1,-1
16706,36.0,3,1062.6999999999994,354.2333333333331,28.721621621621605,0,1
16707,399.0,4,533.41,133.3525,1.3335249999999998,0,1
16708,45.0,1,1313.26,1313.26,28.549130434782608,0,1
16709,84.0,14,12085.879999999986,863.2771428571419,142.1868235294116,1,0
16710,18.0,22,8389.339999999987,381.3336363636358,441.5442105263151,1,0
16711,2.0,9,4519.509999999998,502.1677777777776,1506.5033333333329,1,0
16712,8.0,13,7844.179999999993,603.398461538461,871.5755555555547,1,0
16713,18.0,32,21026.34000000006,657.0731250000018,1106.6494736842135,1,0
16714,218.0,4,2626.389999999999,656.5974999999997,11.992648401826479,0,1
16715,77.0,2,927.2400000000002,463.6200000000001,11.88769230769231,0,1
16716,266.0,3,3050.8800000000006,1016.9600000000002,11.426516853932586,0,1
16717,23.0,14,10506.760000000002,750.4828571428573,437.78166666666675,1,0
16718,368.0,5,3612.1299999999997,722.4259999999999,9.788970189701896,1,0
16719,14.0,14,5283.839999999995,377.4171428571425,352.25599999999963,1,0
16720,25.0,3,911.69,303.8966666666667,35.065000000000005,0,1
16721,261.0,1,584.9399999999998,584.9399999999998,2.2325954198473275,0,1
16722,16.0,22,12920.37,587.2895454545455,760.0217647058824,1,0
16723,90.0,4,1807.7599999999998,451.93999999999994,19.865494505494503,0,1
16724,404.0,1,147.34999999999997,147.34999999999997,0.3638271604938271,0,1
16725,301.0,14,2446.5299999999997,174.75214285714284,8.101092715231788,0,1
16726,25.0,7,3422.62,488.94571428571425,131.63923076923078,1,0
16727,363.0,4,1634.0899999999992,408.5224999999998,4.48925824175824,0,1
16728,45.0,4,2096.5600000000036,524.1400000000009,45.577391304347906,0,1
16729,37.0,21,14410.660000000007,686.2219047619051,379.2278947368423,1,0
16730,51.0,3,1486.2200000000005,495.4066666666668,28.581153846153857,0,1
16731,647.0,1,170.29999999999998,170.29999999999998,0.2628086419753086,0,1
16732,31.0,4,4991.3899999999985,1247.8474999999996,155.98093749999995,1,0
16733,529.0,1,259.68,259.68,0.4899622641509434,0,1
16734,51.0,3,1293.5200000000002,431.1733333333334,24.87538461538462,0,1
16735,78.0,14,8464.82000000001,604.6300000000008,107.14962025316468,1,0
16736,505.0,5,2956.56,591.312,5.84300395256917,0,1
16737,52.0,2,1252.8,626.4,23.637735849056604,0,1
16738,297.0,1,7.5,7.5,0.025167785234899327,0,1
16739,176.0,2,1109.4299999999994,554.7149999999997,6.2679661016949115,0,1
16740,394.0,1,226.91000000000003,226.91000000000003,0.5744556962025317,0,1
16741,624.0,1,173.06,173.06,0.27689600000000003,0,1
16742,46.0,14,3264.77,233.19785714285715,69.4631914893617,0,1
16743,28.0,14,6425.27999999999,458.9485714285707,221.56137931034448,1,0
16744,10.0,7,2583.8200000000033,369.11714285714334,234.89272727272757,0,1
16745,86.0,17,14361.399999999969,844.7882352941158,165.07356321839043,1,0
16746,4.0,42,24726.85999999999,588.7347619047616,4945.371999999998,1,0
16747,37.0,2,1672.12,836.06,44.00315789473684,0,1
16748,17.0,14,5153.230000000007,368.0878571428576,286.29055555555595,1,0
16749,590.0,2,4157.88,2078.94,7.035329949238579,1,0
16750,44.0,5,1247.8600000000026,249.57200000000051,27.73022222222228,0,1
16751,30.0,1,3529.4399999999996,3529.4399999999996,113.85290322580644,1,0
16752,372.0,1,414.99999999999994,414.99999999999994,1.1126005361930293,0,1
16753,57.0,1,447.8399999999999,447.8399999999999,7.721379310344826,0,1
16754,371.0,29,67502.47,2327.671379310345,181.45825268817205,1,-1
16755,113.0,7,4340.110000000003,620.0157142857148,38.07114035087722,1,0
16756,214.0,7,1551.7700000000002,221.6814285714286,7.217534883720931,0,1
16757,318.0,2,377.3100000000001,188.65500000000006,1.182789968652038,0,1
16758,64.0,1,738.68,738.68,11.364307692307692,0,1
16759,7.0,3,1579.5799999999997,526.5266666666665,197.44749999999996,0,1
16760,429.0,1,227.99999999999994,227.99999999999994,0.5302325581395347,0,1
16761,96.0,1,633.24,633.24,6.528247422680413,0,1
16762,19.0,3,2414.4800000000005,804.8266666666668,120.72400000000002,0,1
16763,198.0,2,1576.5500000000006,788.2750000000003,7.9223618090452295,0,1
16764,3.0,13,5581.899999999969,429.37692307692066,1395.4749999999922,1,0
16765,293.0,2,488.74999999999983,244.37499999999991,1.662414965986394,0,1
16766,272.0,2,2291.2,1145.6,8.392673992673991,0,1
16767,30.0,15,13632.319999999965,908.821333333331,439.752258064515,1,0
16768,47.0,9,2176.660000000002,241.85111111111135,45.34708333333338,0,1
16769,259.0,4,1478.5900000000015,369.6475000000004,5.6868846153846215,0,1
16770,57.0,9,2536.0299999999943,281.7811111111105,43.7246551724137,0,1
16771,32.0,10,6192.209999999983,619.2209999999983,187.64272727272675,1,0
16772,422.0,3,3698.0499999999984,1232.6833333333327,8.742434988179665,1,0
16773,56.0,3,592.8299999999998,197.60999999999993,10.40052631578947,0,1
16774,67.0,8,2228.9999999999995,278.62499999999994,32.77941176470588,0,1
16775,9.0,16,4512.349999999988,282.0218749999992,451.23499999999876,1,0
16776,59.0,2,964.0499999999996,482.0249999999998,16.067499999999992,0,1
16777,79.0,5,1514.8000000000025,302.9600000000005,18.93500000000003,0,1
16778,73.0,2,491.8799999999999,245.93999999999994,6.6470270270270255,0,1
16779,1.0,53,43420.7500000001,819.259433962266,21710.37500000005,1,-1
16780,99.0,3,1018.64,339.5466666666667,10.186399999999999,0,1
16781,371.0,2,934.2499999999997,467.12499999999983,2.5114247311827946,0,1
16782,9.0,38,11904.069999999989,313.2649999999997,1190.4069999999988,1,0
16783,436.0,1,391.95000000000005,391.95000000000005,0.8969107551487415,0,1
16784,19.0,5,999.9300000000004,199.98600000000008,49.99650000000002,0,1
16785,409.0,1,533.78,533.78,1.30190243902439,0,1
16786,393.0,1,51.839999999999996,51.839999999999996,0.1315736040609137,0,1
16787,397.0,4,1017.5300000000002,254.38250000000005,2.5566080402010054,0,1
16788,122.0,5,2523.3200000000043,504.66400000000084,20.514796747967516,0,1
16789,7.0,1,161.59999999999997,161.59999999999997,20.199999999999996,0,1
16790,3.0,6,3091.2399999999993,515.2066666666666,772.8099999999998,0,1
16791,28.0,15,5663.409999999984,377.5606666666656,195.28999999999945,1,0
16792,281.0,5,733.8400000000004,146.7680000000001,2.6022695035461005,0,1
16793,56.0,1,487.6799999999999,487.6799999999999,8.555789473684209,0,1
16794,0.0,15,3245.1599999999917,216.34399999999945,3245.1599999999917,0,1
16795,364.0,3,2477.2899999999995,825.7633333333332,6.787095890410957,0,1
16796,88.0,1,611.2399999999999,611.2399999999999,6.867865168539325,0,1
16797,392.0,5,1802.0200000000034,360.4040000000007,4.5852926208651485,0,1
16798,553.0,3,841.1600000000008,280.38666666666694,1.5183393501805067,0,1
16799,431.0,2,452.77999999999986,226.38999999999993,1.0481018518518515,0,1
16800,10.0,1,2325.2999999999993,2325.2999999999993,211.39090909090902,0,1
16801,162.0,4,3188.46,797.115,19.56110429447853,0,1
16802,678.0,2,582.6100000000004,291.3050000000002,0.8580412371134026,0,1
16803,64.0,1,664.6,664.6,10.224615384615385,0,1
16804,22.0,3,1073.9799999999993,357.9933333333331,46.694782608695625,0,1
16805,173.0,5,1551.9300000000012,310.38600000000025,8.91913793103449,0,1
16806,102.0,4,1524.320000000002,381.0800000000005,14.799223300970892,0,1
16807,142.0,6,3245.4700000000016,540.911666666667,22.695594405594417,0,1
16808,98.0,2,576.8400000000001,288.4200000000001,5.826666666666668,0,1
16809,22.0,9,2642.119999999998,293.5688888888887,114.87478260869557,0,1
16810,191.0,2,1151.58,575.79,5.997812499999999,0,1
16811,4.0,2,1094.14,547.07,218.82800000000003,0,1
16812,360.0,4,2871.3499999999995,717.8374999999999,7.953878116343489,0,1
16813,7.0,10,3304.3599999999915,330.4359999999991,413.04499999999894,0,1
16814,13.0,36,18341.550000000007,509.4875000000002,1310.1107142857147,1,0
16815,453.0,2,406.02000000000004,203.01000000000002,0.8943171806167401,0,1
16816,102.0,4,834.1199999999997,208.52999999999992,8.098252427184462,0,1
16817,2.0,13,4165.449999999999,320.4192307692307,1388.483333333333,1,0
16818,10.0,11,6699.139999999998,609.012727272727,609.012727272727,1,0
16819,464.0,2,182.59,91.295,0.39266666666666666,0,1
16820,95.0,1,995.2199999999999,995.2199999999999,10.366874999999999,0,1
16821,381.0,1,113.35000000000001,113.35000000000001,0.2967277486910995,0,1
16822,685.0,1,181.39000000000001,181.39000000000001,0.2644169096209913,0,1
16823,226.0,7,2601.470000000002,371.6385714285717,11.46022026431719,0,1
16824,15.0,3,1146.88,382.29333333333335,71.68,0,1
16825,38.0,5,2602.07,520.414,66.7197435897436,0,1
16826,50.0,1,683.4,683.4,13.4,0,1
16827,392.0,5,387.18000000000006,77.436,0.9851908396946567,0,1
16828,111.0,1,226.99999999999997,226.99999999999997,2.026785714285714,0,1
16829,156.0,2,710.54,355.27,4.525732484076433,0,1
16830,38.0,4,1533.4099999999996,383.3524999999999,39.31820512820512,0,1
16831,564.0,1,91.8,91.8,0.16247787610619469,0,1
16832,183.0,5,616.7599999999999,123.35199999999998,3.3519565217391296,0,1
16833,0.0,6,3515.570000000002,585.9283333333336,3515.570000000002,1,0
16834,227.0,2,1312.4200000000005,656.2100000000003,5.756228070175441,0,1
16835,127.0,6,1637.5100000000002,272.91833333333335,12.793046875000002,0,1
16836,39.0,4,1034.2399999999998,258.55999999999995,25.855999999999995,0,1
16837,30.0,11,6341.9600000000055,576.5418181818187,204.57935483870986,1,0
16838,196.0,4,1748.4599999999998,437.11499999999995,8.875431472081218,0,1
16839,8.0,44,38352.60000000001,871.6500000000003,4261.4000000000015,1,-1
16840,602.0,2,139.85000000000002,69.92500000000001,0.2319237147595357,0,1
16841,36.0,12,5875.8799999999965,489.65666666666635,158.80756756756747,1,0
16842,100.0,3,2528.3800000000006,842.7933333333335,25.03346534653466,0,1
16843,42.0,35,29768.000000000022,850.5142857142863,692.2790697674424,1,0
16844,562.0,2,614.3400000000001,307.1700000000001,1.0911900532859682,0,1
16845,617.0,1,253.87999999999997,253.87999999999997,0.4108090614886731,0,1
16846,49.0,3,1056.73,352.24333333333334,21.1346,0,1
16847,42.0,2,808.3300000000004,404.1650000000002,18.798372093023264,0,1
16848,52.0,4,1693.0400000000002,423.26000000000005,31.94415094339623,0,1
16849,186.0,1,249.14000000000001,249.14000000000001,1.3322994652406417,0,1
16850,333.0,1,664.8200000000002,664.8200000000002,1.9904790419161682,0,1
16851,3.0,3,684.9,228.29999999999998,171.225,0,1
16852,9.0,2,289.82,144.91,28.982,0,1
16854,416.0,2,1408.9600000000005,704.4800000000002,3.378800959232615,0,1
16855,23.0,2,656.8,328.4,27.366666666666664,0,1
16856,14.0,3,393.89,131.29666666666665,26.259333333333334,0,1
16857,442.0,1,352.79999999999995,352.79999999999995,0.7963882618510157,0,1
16858,368.0,10,4668.279999999997,466.8279999999997,12.65116531165311,1,0
16859,144.0,7,2680.22,382.8885714285714,18.484275862068966,0,1
16860,452.0,3,1610.6200000000003,536.8733333333334,3.5554525386313474,0,1
16861,59.0,5,1120.35,224.07,18.6725,0,1
16862,546.0,4,662.3300000000002,165.58250000000004,1.210840950639854,0,1
16863,30.0,3,1337.07,445.69,43.13129032258065,0,1
16864,433.0,2,409.25,204.625,0.9429723502304147,0,1
16865,401.0,1,130.95,130.95,0.3257462686567164,0,1
16866,140.0,3,415.4799999999999,138.4933333333333,2.946666666666666,0,1
16867,689.0,1,76.74000000000001,76.74000000000001,0.11121739130434784,0,1
16868,393.0,3,384.55999999999995,128.18666666666664,0.9760406091370557,0,1
16869,22.0,4,1634.2400000000005,408.5600000000001,71.05391304347827,0,1
16870,468.0,1,450.15999999999997,450.15999999999997,0.9598294243070362,0,1
16871,21.0,6,5624.68,937.4466666666667,255.66727272727275,1,0
16872,76.0,6,1893.15,315.52500000000003,24.586363636363636,0,1
16873,4.0,12,21741.010000000017,1811.7508333333346,4348.202000000003,1,0
16874,378.0,1,209.89000000000004,209.89000000000004,0.5537994722955146,0,1
16875,66.0,11,6330.059999999997,575.4599999999997,94.47850746268652,1,0
16876,403.0,1,136.01000000000002,136.01000000000002,0.3366584158415842,0,1
16877,11.0,6,1693.24,282.20666666666665,141.10333333333332,0,1
16878,83.0,1,26.6,26.6,0.3166666666666667,0,1
16880,30.0,8,3304.6400000000003,413.08000000000004,106.60129032258065,0,1
16881,66.0,1,864.0,864.0,12.895522388059701,0,1
16882,66.0,3,1410.2400000000007,470.0800000000002,21.048358208955236,0,1
16883,186.0,19,2518.539999999998,132.55473684210517,13.46812834224598,0,1
16884,37.0,4,1500.8100000000006,375.20250000000016,39.49500000000002,0,1
16885,14.0,4,1135.0100000000016,283.7525000000004,75.66733333333345,0,1
16886,455.0,1,134.0,134.0,0.29385964912280704,0,1
16887,34.0,3,850.5,283.5,24.3,0,1
16888,400.0,3,434.2,144.73333333333332,1.0827930174563591,0,1
16889,194.0,6,4105.320000000001,684.2200000000001,21.05292307692308,1,0
16890,476.0,3,285.40999999999997,95.13666666666666,0.5983438155136268,0,1
16891,1.0,11,2470.369999999994,224.57909090909035,1235.184999999997,0,1
16892,0.0,7,1272.9400000000007,181.84857142857155,1272.9400000000007,0,1
16893,366.0,2,395.8199999999996,197.9099999999998,1.0785286103542224,0,1
16894,501.0,3,1306.9600000000014,435.6533333333338,2.6035059760956205,0,1
16895,64.0,5,1305.1700000000035,261.0340000000007,20.079538461538515,0,1
16896,554.0,1,103.95000000000002,103.95000000000002,0.18729729729729733,0,1
16897,298.0,2,579.5599999999995,289.77999999999975,1.9383277591973227,0,1
16898,25.0,5,1386.2400000000002,277.24800000000005,53.31692307692309,0,1
16899,7.0,8,2966.8300000000013,370.85375000000016,370.85375000000016,0,1
16900,16.0,3,1764.3200000000002,588.1066666666667,103.78352941176472,0,1
16901,728.0,1,204.26,204.26,0.2801920438957476,0,1
16902,115.0,1,3413.76,3413.76,29.42896551724138,1,0
16903,28.0,3,1404.9500000000005,468.31666666666683,48.44655172413795,0,1
16904,3.0,21,8329.109999999973,396.62428571428444,2082.2774999999933,1,0
16905,4.0,17,7744.369999999997,455.5511764705881,1548.8739999999993,1,0
16906,81.0,7,1970.5100000000023,281.5014285714289,24.03060975609759,0,1
16907,28.0,9,2399.6500000000037,266.6277777777782,82.74655172413806,0,1
16908,721.0,1,252.59,252.59,0.34984764542936286,0,1
16909,71.0,1,758.2800000000001,758.2800000000001,10.531666666666668,0,1
16910,3.0,8,3017.919999999997,377.2399999999996,754.4799999999992,0,1
16911,635.0,2,255.24999999999991,127.62499999999996,0.4013364779874212,0,1
16912,28.0,15,7016.089999999993,467.73933333333287,241.93413793103423,1,0
16913,289.0,3,537.35,179.11666666666667,1.8529310344827588,0,1
16914,35.0,1,367.51999999999987,367.51999999999987,10.208888888888886,0,1
16915,8.0,11,2164.860000000002,196.80545454545472,240.54000000000022,0,1
16916,23.0,4,1464.4299999999992,366.1074999999998,61.01791666666663,0,1
16917,276.0,2,2243.4,1121.7,8.098916967509025,0,1
16918,49.0,16,4275.36,267.21,85.5072,1,0
16919,155.0,24,7501.909999999985,312.5795833333327,48.08916666666657,1,0
16920,410.0,1,355.45000000000005,355.45000000000005,0.8648418491484186,0,1
16921,60.0,3,563.3899999999996,187.79666666666654,9.235901639344256,0,1
16922,572.0,1,611.0799999999997,611.0799999999997,1.0664572425828964,0,1
16923,11.0,32,20226.210000000043,632.0690625000013,1685.5175000000036,1,0
16924,20.0,3,1659.7799999999997,553.2599999999999,79.03714285714284,0,1
16925,539.0,1,125.65,125.65,0.2326851851851852,0,1
16926,370.0,5,1399.8600000000001,279.97200000000004,3.773207547169812,0,1
16927,115.0,3,1086.1000000000001,362.03333333333336,9.36293103448276,0,1
16928,79.0,29,6712.229999999992,231.45620689655146,83.90287499999991,1,0
16929,3.0,7,2590.7799999999984,370.11142857142835,647.6949999999996,0,1
16930,25.0,3,757.78,252.59333333333333,29.145384615384614,0,1
16931,4.0,23,9587.089999999986,416.82999999999936,1917.4179999999972,1,0
16932,52.0,3,562.7799999999997,187.59333333333325,10.618490566037732,0,1
16933,0.0,9,3662.5299999999993,406.9477777777777,3662.5299999999993,1,0
16934,54.0,6,3014.170000000001,502.36166666666685,54.803090909090926,0,1
16935,381.0,3,530.8599999999999,176.9533333333333,1.3896858638743452,0,1
16936,25.0,2,810.1899999999996,405.0949999999998,31.16115384615383,0,1
16937,498.0,1,196.24999999999994,196.24999999999994,0.39328657314629245,0,1
16938,8.0,9,9707.039999999983,1078.5599999999981,1078.5599999999981,1,0
16939,488.0,3,433.8499999999999,144.61666666666665,0.8872188139059303,0,1
16940,51.0,8,9477.539999999986,1184.6924999999983,182.26038461538434,1,0
16941,611.0,1,33.0,33.0,0.05392156862745098,0,1
16942,12.0,9,3809.979999999998,423.3311111111109,293.07538461538445,1,0
16943,211.0,5,2116.220000000001,423.24400000000026,9.98216981132076,0,1
16944,609.0,1,101.36,101.36,0.1661639344262295,0,1
16945,21.0,33,12893.659999999925,390.71696969696745,586.0754545454512,1,0
16946,382.0,5,1222.0400000000004,244.40800000000007,3.19070496083551,0,1
16947,235.0,5,1361.6899999999996,272.3379999999999,5.769872881355931,0,1
16948,138.0,7,1303.7900000000006,186.2557142857144,9.379784172661875,0,1
16949,3.0,6,2572.539999999998,428.7566666666664,643.1349999999995,0,1
16950,56.0,10,4720.330000000002,472.0330000000002,82.81280701754389,1,0
16951,134.0,3,2555.5,851.8333333333334,18.92962962962963,0,1
16952,108.0,5,963.4400000000003,192.68800000000005,8.83889908256881,0,1
16953,29.0,1,41.6,41.6,1.3866666666666667,0,1
16954,0.0,20,8166.959999999997,408.34799999999984,8166.959999999997,1,0
16955,184.0,6,1638.9799999999989,273.1633333333331,8.859351351351345,0,1
16956,17.0,1,617.48,617.48,34.30444444444444,0,1
16957,238.0,2,833.28,416.64,3.4865271966527196,0,1
16958,434.0,1,778.4899999999999,778.4899999999999,1.7896321839080458,0,1
16959,86.0,1,234.70000000000005,234.70000000000005,2.697701149425288,0,1
16960,38.0,8,2497.9300000000026,312.2412500000003,64.04948717948724,0,1
16961,115.0,3,1028.7299999999996,342.90999999999985,8.868362068965514,0,1
16962,409.0,1,251.04,251.04,0.6122926829268293,0,1
16963,186.0,1,221.10000000000002,221.10000000000002,1.1823529411764706,0,1
16964,732.0,2,207.85,103.925,0.2835607094133697,0,1
16965,226.0,1,402.3799999999999,402.3799999999999,1.7725991189427308,0,1
16966,7.0,7,4309.9400000000005,615.7057142857144,538.7425000000001,1,0
16967,188.0,1,638.04,638.04,3.3758730158730157,0,1
16968,3.0,2,878.8599999999998,439.4299999999999,219.71499999999995,0,1
16969,38.0,3,1300.8200000000006,433.60666666666685,33.35435897435899,0,1
16970,625.0,1,71.4,71.4,0.11405750798722046,0,1
16971,37.0,1,714.4200000000002,714.4200000000002,18.80052631578948,0,1
16972,382.0,2,748.9999999999999,374.49999999999994,1.9556135770234984,0,1
16973,385.0,1,127.0,127.0,0.3290155440414508,0,1
16974,522.0,2,365.5,182.75,0.6988527724665392,0,1
16975,422.0,3,926.1200000000002,308.70666666666676,2.1894089834515373,0,1
16976,266.0,1,503.03999999999996,503.03999999999996,1.8840449438202247,0,1
16977,394.0,4,496.00000000000006,124.00000000000001,1.2556962025316458,0,1
16978,77.0,3,1113.2100000000003,371.0700000000001,14.27192307692308,0,1
16979,3.0,9,4711.739999999997,523.5266666666663,1177.9349999999993,1,0
16980,254.0,3,2451.2899999999995,817.0966666666665,9.612901960784312,0,1
16982,60.0,1,768.1200000000001,768.1200000000001,12.592131147540986,0,1
16983,12.0,11,5396.400000000005,490.5818181818186,415.1076923076927,1,0
16984,87.0,9,14810.049999999976,1645.5611111111084,168.29602272727246,1,0
16985,16.0,23,16387.279999999973,712.4904347826075,963.957647058822,1,0
16986,29.0,11,6761.950000000003,614.7227272727275,225.39833333333343,1,0
16987,2.0,11,4138.200000000001,376.20000000000005,1379.4000000000003,1,0
16988,4.0,2,508.78999999999996,254.39499999999998,101.758,0,1
16989,6.0,6,2266.5,377.75,323.7857142857143,0,1
16990,218.0,2,523.0,261.5,2.3881278538812785,0,1
16991,420.0,1,1041.21,1041.21,2.473182897862233,0,1
16992,10.0,13,7090.81,545.4469230769231,644.6190909090909,1,0
16993,463.0,2,1950.95,975.475,4.2046336206896555,0,1
16996,29.0,9,3580.57,397.8411111111111,119.35233333333333,1,0
16997,287.0,3,1404.0,468.0,4.875,0,1
16998,149.0,5,697.0,139.4,4.6466666666666665,0,1
16999,22.0,2,969.6400000000001,484.82000000000005,42.15826086956522,0,1
17000,395.0,2,406.3,203.15,1.026010101010101,0,1
17001,0.0,19,10630.370000000003,559.493157894737,10630.370000000003,1,0
17002,85.0,7,4065.280000000002,580.754285714286,47.27069767441863,1,0
17003,401.0,4,828.2099999999998,207.05249999999995,2.0602238805970146,0,1
17004,45.0,4,3636.4999999999995,909.1249999999999,79.05434782608695,1,0
17005,470.0,2,622.36,311.18,1.3213588110403398,0,1
17006,4.0,8,2417.0499999999984,302.1312499999998,483.4099999999997,0,1
17007,50.0,7,2010.0300000000002,287.1471428571429,39.41235294117647,0,1
17008,428.0,1,81.36,81.36,0.18965034965034966,0,1
17009,550.0,1,242.06,242.06,0.4393103448275862,0,1
17010,17.0,1,390.7199999999999,390.7199999999999,21.706666666666663,0,1
17011,29.0,3,942.6000000000001,314.20000000000005,31.420000000000005,0,1
17012,724.0,1,360.60999999999996,360.60999999999996,0.4973931034482758,0,1
17014,7.0,3,1166.8600000000006,388.95333333333355,145.85750000000007,0,1
17015,28.0,3,3677.2199999999957,1225.7399999999986,126.80068965517226,1,0
17016,576.0,1,552.4000000000001,552.4000000000001,0.9573656845753901,0,1
17017,2.0,29,21271.249999999945,733.491379310343,7090.416666666649,1,0
17018,40.0,6,3207.8000000000006,534.6333333333334,78.23902439024391,0,1
17019,10.0,11,4860.369999999996,441.85181818181786,441.85181818181786,1,0
17020,541.0,2,935.6200000000006,467.8100000000003,1.7262361623616247,0,1
17021,441.0,6,1182.2200000000003,197.03666666666672,2.6747058823529417,0,1
17022,30.0,2,330.99999999999994,165.49999999999997,10.677419354838708,0,1
17023,416.0,3,800.1799999999998,266.72666666666663,1.9188968824940045,0,1
17024,44.0,3,191.7,63.9,4.26,0,1
17025,60.0,5,1707.4399999999996,341.48799999999994,27.990819672131142,0,1
17026,184.0,3,330.66,110.22000000000001,1.7873513513513515,0,1
17027,78.0,9,2188.190000000003,243.13222222222254,27.698607594936743,0,1
17028,580.0,3,1593.8300000000004,531.2766666666668,2.7432530120481933,0,1
17029,110.0,7,2853.3,407.61428571428576,25.705405405405408,0,1
17030,63.0,1,293.74000000000007,293.74000000000007,4.589687500000001,0,1
17031,11.0,6,3154.2000000000016,525.7000000000003,262.85000000000014,0,1
17032,547.0,8,2984.319999999999,373.03999999999985,5.445839416058392,0,1
17033,85.0,4,2362.9299999999994,590.7324999999998,27.47593023255813,0,1
17034,15.0,5,2021.9399999999996,404.3879999999999,126.37124999999997,0,1
17035,245.0,4,1047.1200000000001,261.78000000000003,4.256585365853659,0,1
17036,382.0,1,176.89999999999998,176.89999999999998,0.46187989556135767,0,1
17037,87.0,1,2534.6400000000012,2534.6400000000012,28.802727272727285,0,1
17038,29.0,2,855.5700000000008,427.7850000000004,28.519000000000027,0,1
17039,603.0,1,1954.9899999999993,1954.9899999999993,3.2367384105960255,0,1
17040,137.0,2,912.98,456.49,6.615797101449275,0,1
17041,26.0,6,2726.6900000000023,454.4483333333337,100.9885185185186,0,1
17042,2.0,5,2073.1600000000008,414.6320000000002,691.0533333333336,0,1
17043,31.0,8,4328.830000000002,541.1037500000002,135.27593750000005,1,0
17044,24.0,12,12910.779999999993,1075.8983333333329,516.4311999999998,1,0
17045,112.0,5,1167.1200000000003,233.42400000000006,10.328495575221242,0,1
17046,156.0,5,2548.0899999999997,509.61799999999994,16.229872611464966,0,1
17047,84.0,6,3390.1300000000015,565.0216666666669,39.88388235294119,0,1
17048,117.0,7,2997.030000000001,428.147142857143,25.398559322033908,0,1
17049,2.0,19,15597.559999999934,820.9242105263123,5199.186666666645,1,0
17050,95.0,11,7834.230000000009,712.2027272727281,81.6065625000001,1,0
17051,193.0,4,947.3800000000005,236.8450000000001,4.883402061855673,0,1
17052,27.0,1,798.1799999999998,798.1799999999998,28.506428571428565,0,1
17053,130.0,1,996.96,996.96,7.610381679389313,0,1
17054,27.0,5,2712.6600000000008,542.5320000000002,96.88071428571432,0,1
17055,445.0,1,232.85000000000002,232.85000000000002,0.522085201793722,0,1
17056,737.0,1,128.60000000000002,128.60000000000002,0.1742547425474255,0,1
17057,595.0,1,294.74,294.74,0.49453020134228187,0,1
17058,81.0,3,2359.779999999999,786.5933333333329,28.777804878048766,0,1
17059,29.0,9,7944.959999999959,882.7733333333288,264.83199999999863,1,0
17060,265.0,1,468.47999999999996,468.47999999999996,1.7612030075187968,0,1
17061,73.0,11,10464.460000000003,951.3145454545457,141.41162162162166,1,0
17062,313.0,6,1423.0800000000006,237.1800000000001,4.532101910828027,0,1
17063,20.0,13,5099.670000000004,392.282307692308,242.84142857142874,1,0
17064,58.0,3,1710.9000000000003,570.3000000000001,28.99830508474577,0,1
17065,637.0,2,194.7,97.35,0.30517241379310345,0,1
17066,725.0,1,228.34000000000003,228.34000000000003,0.31451790633608817,0,1
17067,724.0,3,454.54,151.51333333333335,0.6269517241379311,0,1
17068,11.0,47,13539.819999999958,288.08127659574376,1128.3183333333297,1,0
17069,27.0,14,8226.929999999998,587.637857142857,293.8189285714285,1,0
17070,113.0,2,741.6600000000001,370.83000000000004,6.505789473684211,0,1
17071,27.0,13,6222.74,478.6723076923077,222.2407142857143,1,0
17072,624.0,1,273.35,273.35,0.43736,0,1
17073,17.0,4,2892.180000000002,723.0450000000005,160.6766666666668,0,1
17074,562.0,1,203.05,203.05,0.3606571936056839,0,1
17075,17.0,10,3070.750000000001,307.0750000000001,170.59722222222229,0,1
17076,35.0,6,2083.83,347.305,57.884166666666665,0,1
17077,577.0,1,306.0,306.0,0.5294117647058824,0,1
17078,35.0,2,756.3999999999999,378.19999999999993,21.011111111111106,0,1
17079,77.0,1,237.60000000000002,237.60000000000002,3.0461538461538464,0,1
17080,21.0,7,1245.15,177.87857142857143,56.597727272727276,0,1
17081,24.0,6,1238.3000000000004,206.3833333333334,49.53200000000002,0,1
17082,32.0,6,6735.8800000000065,1122.6466666666677,204.11757575757596,1,0
17083,108.0,9,5455.570000000005,606.174444444445,50.05110091743124,1,0
17084,34.0,3,7749.199999999993,2583.0666666666643,221.4057142857141,1,0
17085,122.0,28,9410.069999999972,336.0739285714276,76.50463414634125,1,0
17086,6.0,6,4100.160000000001,683.3600000000001,585.737142857143,1,0
17087,737.0,1,221.53,221.53,0.30017615176151763,0,1
17088,27.0,4,3982.0200000000023,995.5050000000006,142.2150000000001,1,0
17089,385.0,1,128.45,128.45,0.3327720207253886,0,1
17090,3.0,13,5054.829999999995,388.8330769230766,1263.7074999999988,1,0
17091,2.0,19,11323.509999999987,595.9742105263151,3774.503333333329,1,0
17092,49.0,11,7285.440000000003,662.3127272727276,145.70880000000005,1,0
17093,592.0,1,235.88,235.88,0.3977740303541315,0,1
